,TMIN,TMAX,PRCP
1929-01-09 00:00:00+00:00,-94.0,-22.0,102.0
1929-01-10 00:00:00+00:00,-67.0,-22.0,30.0
1929-01-11 00:00:00+00:00,-128.0,22.0,30.0
1929-01-12 00:00:00+00:00,-89.0,6.0,0.0
1929-01-13 00:00:00+00:00,-94.0,28.0,0.0
1929-01-14 00:00:00+00:00,-267.0,17.0,20.0
1929-01-15 00:00:00+00:00,-161.0,-67.0,20.0
1929-01-16 00:00:00+00:00,-189.0,-78.0,76.0
1929-01-17 00:00:00+00:00,-178.0,-67.0,89.0
1929-01-18 00:00:00+00:00,-244.0,-111.0,114.0
1929-01-19 00:00:00+00:00,-306.0,-150.0,25.0
1929-01-20 00:00:00+00:00,-317.0,-178.0,0.0
1929-01-21 00:00:00+00:00,-206.0,-150.0,51.0
1929-01-22 00:00:00+00:00,-289.0,-122.0,102.0
1929-01-23 00:00:00+00:00,-356.0,-200.0,0.0
1929-01-24 00:00:00+00:00,-289.0,-139.0,0.0
1929-01-25 00:00:00+00:00,-261.0,-183.0,30.0
1929-01-26 00:00:00+00:00,-317.0,-78.0,56.0
1929-01-27 00:00:00+00:00,-372.0,-317.0,81.0
1929-01-28 00:00:00+00:00,-428.0,-39.0,0.0
1929-01-29 00:00:00+00:00,-378.0,-22.0,0.0
1929-01-30 00:00:00+00:00,-356.0,-67.0,0.0
1929-01-31 00:00:00+00:00,-344.0,-150.0,0.0
1929-02-01 00:00:00+00:00,-261.0,17.0,0.0
1929-02-02 00:00:00+00:00,-78.0,39.0,0.0
1929-02-03 00:00:00+00:00,-78.0,22.0,0.0
1929-02-04 00:00:00+00:00,-217.0,-11.0,0.0
1929-02-05 00:00:00+00:00,-233.0,-150.0,30.0
1929-02-06 00:00:00+00:00,-333.0,-156.0,20.0
1929-02-07 00:00:00+00:00,-300.0,-133.0,23.0
1929-02-08 00:00:00+00:00,-261.0,-94.0,30.0
1929-02-09 00:00:00+00:00,-156.0,-78.0,30.0
1929-02-10 00:00:00+00:00,-206.0,-39.0,0.0
1929-02-11 00:00:00+00:00,-122.0,-72.0,114.0
1929-02-12 00:00:00+00:00,-200.0,-44.0,0.0
1929-02-13 00:00:00+00:00,-111.0,-39.0,76.0
1929-02-14 00:00:00+00:00,-194.0,-44.0,64.0
1929-02-15 00:00:00+00:00,-122.0,-28.0,0.0
1929-02-16 00:00:00+00:00,-139.0,-67.0,20.0
1929-02-17 00:00:00+00:00,-267.0,-139.0,30.0
1929-02-18 00:00:00+00:00,-344.0,-111.0,0.0
1929-02-19 00:00:00+00:00,-178.0,-33.0,0.0
1929-02-20 00:00:00+00:00,-111.0,-33.0,25.0
1929-02-21 00:00:00+00:00,-183.0,-28.0,20.0
1929-02-22 00:00:00+00:00,-106.0,28.0,0.0
1929-02-23 00:00:00+00:00,,,0.0
1929-02-24 00:00:00+00:00,,,0.0
1929-02-25 00:00:00+00:00,,,0.0
1929-02-26 00:00:00+00:00,,,0.0
1929-02-27 00:00:00+00:00,,,0.0
1929-02-28 00:00:00+00:00,,,0.0
1929-05-01 00:00:00+00:00,-94.0,111.0,0.0
1929-05-02 00:00:00+00:00,-33.0,100.0,0.0
1929-05-03 00:00:00+00:00,-28.0,56.0,13.0
1929-05-04 00:00:00+00:00,-39.0,33.0,20.0
1929-05-05 00:00:00+00:00,-61.0,33.0,13.0
1929-05-06 00:00:00+00:00,-67.0,67.0,0.0
1929-05-07 00:00:00+00:00,-78.0,72.0,0.0
1929-05-08 00:00:00+00:00,-67.0,94.0,0.0
1929-05-09 00:00:00+00:00,-28.0,44.0,25.0
1929-05-10 00:00:00+00:00,-44.0,28.0,191.0
1929-05-11 00:00:00+00:00,-17.0,139.0,0.0
1929-05-12 00:00:00+00:00,0.0,183.0,0.0
1929-05-13 00:00:00+00:00,17.0,128.0,0.0
1929-05-14 00:00:00+00:00,-39.0,72.0,38.0
1929-05-15 00:00:00+00:00,-111.0,133.0,0.0
1929-05-16 00:00:00+00:00,-22.0,156.0,0.0
1929-05-17 00:00:00+00:00,-44.0,100.0,0.0
1929-05-18 00:00:00+00:00,-39.0,167.0,0.0
1929-05-19 00:00:00+00:00,-28.0,183.0,0.0
1929-05-20 00:00:00+00:00,17.0,178.0,0.0
1929-05-21 00:00:00+00:00,17.0,222.0,0.0
1929-05-22 00:00:00+00:00,11.0,206.0,0.0
1929-05-23 00:00:00+00:00,17.0,172.0,0.0
1929-05-24 00:00:00+00:00,44.0,128.0,127.0
1929-05-25 00:00:00+00:00,17.0,111.0,0.0
1929-05-26 00:00:00+00:00,-61.0,72.0,38.0
1929-05-27 00:00:00+00:00,-28.0,67.0,305.0
1929-05-28 00:00:00+00:00,-6.0,117.0,38.0
1929-05-29 00:00:00+00:00,-28.0,78.0,0.0
1929-05-30 00:00:00+00:00,-11.0,111.0,0.0
1929-05-31 00:00:00+00:00,0.0,200.0,0.0
1929-06-01 00:00:00+00:00,56.0,144.0,152.0
1929-06-02 00:00:00+00:00,11.0,106.0,178.0
1929-06-03 00:00:00+00:00,-28.0,100.0,0.0
1929-06-04 00:00:00+00:00,-39.0,128.0,0.0
1929-06-05 00:00:00+00:00,-6.0,167.0,0.0
1929-06-06 00:00:00+00:00,-6.0,150.0,0.0
1929-06-07 00:00:00+00:00,17.0,211.0,0.0
1929-06-08 00:00:00+00:00,33.0,167.0,0.0
1929-06-09 00:00:00+00:00,22.0,117.0,122.0
1929-06-10 00:00:00+00:00,22.0,111.0,0.0
1929-06-11 00:00:00+00:00,33.0,122.0,76.0
1929-06-12 00:00:00+00:00,39.0,144.0,0.0
1929-06-13 00:00:00+00:00,44.0,156.0,0.0
1929-06-14 00:00:00+00:00,22.0,178.0,25.0
1929-06-15 00:00:00+00:00,33.0,144.0,122.0
1929-06-16 00:00:00+00:00,22.0,139.0,114.0
1929-06-17 00:00:00+00:00,17.0,89.0,0.0
1929-06-18 00:00:00+00:00,11.0,94.0,25.0
1929-06-19 00:00:00+00:00,-11.0,122.0,0.0
1929-06-20 00:00:00+00:00,11.0,100.0,0.0
1929-06-21 00:00:00+00:00,33.0,156.0,0.0
1929-06-22 00:00:00+00:00,0.0,178.0,38.0
1929-06-23 00:00:00+00:00,-28.0,111.0,241.0
1929-06-24 00:00:00+00:00,-22.0,111.0,0.0
1929-06-25 00:00:00+00:00,22.0,239.0,0.0
1929-06-26 00:00:00+00:00,33.0,200.0,0.0
1929-06-27 00:00:00+00:00,44.0,211.0,0.0
1929-06-28 00:00:00+00:00,33.0,278.0,0.0
1929-06-29 00:00:00+00:00,44.0,222.0,0.0
1929-06-30 00:00:00+00:00,56.0,189.0,0.0
1929-07-01 00:00:00+00:00,33.0,256.0,0.0
1929-07-02 00:00:00+00:00,72.0,222.0,0.0
1929-07-03 00:00:00+00:00,33.0,156.0,0.0
1929-07-04 00:00:00+00:00,56.0,228.0,0.0
1929-07-05 00:00:00+00:00,33.0,200.0,0.0
1929-07-06 00:00:00+00:00,44.0,133.0,0.0
1929-07-07 00:00:00+00:00,0.0,100.0,259.0
1929-07-08 00:00:00+00:00,0.0,150.0,102.0
1929-07-09 00:00:00+00:00,17.0,183.0,0.0
1929-07-10 00:00:00+00:00,44.0,228.0,0.0
1929-07-11 00:00:00+00:00,11.0,211.0,0.0
1929-07-12 00:00:00+00:00,0.0,222.0,0.0
1929-07-13 00:00:00+00:00,44.0,211.0,0.0
1929-07-14 00:00:00+00:00,56.0,200.0,0.0
1929-07-15 00:00:00+00:00,56.0,233.0,0.0
1929-07-16 00:00:00+00:00,72.0,167.0,0.0
1929-07-17 00:00:00+00:00,72.0,289.0,0.0
1929-07-18 00:00:00+00:00,56.0,228.0,0.0
1929-07-19 00:00:00+00:00,78.0,200.0,0.0
1929-07-20 00:00:00+00:00,100.0,233.0,0.0
1929-07-21 00:00:00+00:00,17.0,183.0,0.0
1929-07-22 00:00:00+00:00,50.0,261.0,0.0
1929-07-23 00:00:00+00:00,44.0,289.0,0.0
1929-07-24 00:00:00+00:00,72.0,211.0,0.0
1929-07-25 00:00:00+00:00,89.0,244.0,0.0
1929-07-26 00:00:00+00:00,22.0,211.0,0.0
1929-07-27 00:00:00+00:00,44.0,222.0,0.0
1929-07-28 00:00:00+00:00,33.0,200.0,0.0
1929-07-29 00:00:00+00:00,56.0,272.0,0.0
1929-07-30 00:00:00+00:00,44.0,239.0,0.0
1929-07-31 00:00:00+00:00,72.0,244.0,0.0
1929-08-01 00:00:00+00:00,100.0,200.0,0.0
1929-08-02 00:00:00+00:00,72.0,178.0,178.0
1929-08-03 00:00:00+00:00,67.0,239.0,25.0
1929-08-04 00:00:00+00:00,72.0,194.0,89.0
1929-08-05 00:00:00+00:00,17.0,222.0,0.0
1929-08-06 00:00:00+00:00,39.0,206.0,0.0
1929-08-07 00:00:00+00:00,44.0,200.0,0.0
1929-08-08 00:00:00+00:00,44.0,228.0,0.0
1929-08-09 00:00:00+00:00,28.0,178.0,0.0
1929-08-10 00:00:00+00:00,44.0,244.0,0.0
1929-08-11 00:00:00+00:00,28.0,289.0,0.0
1929-08-12 00:00:00+00:00,44.0,222.0,0.0
1929-08-13 00:00:00+00:00,33.0,178.0,0.0
1929-08-14 00:00:00+00:00,56.0,294.0,0.0
1929-08-15 00:00:00+00:00,89.0,228.0,0.0
1929-08-16 00:00:00+00:00,33.0,194.0,0.0
1929-08-17 00:00:00+00:00,22.0,217.0,0.0
1929-08-18 00:00:00+00:00,72.0,194.0,0.0
1929-08-19 00:00:00+00:00,44.0,217.0,0.0
1929-08-20 00:00:00+00:00,22.0,244.0,0.0
1929-08-21 00:00:00+00:00,72.0,244.0,0.0
1929-08-22 00:00:00+00:00,44.0,222.0,0.0
1929-08-23 00:00:00+00:00,44.0,183.0,0.0
1929-08-24 00:00:00+00:00,56.0,239.0,0.0
1929-08-25 00:00:00+00:00,56.0,267.0,0.0
1929-08-26 00:00:00+00:00,44.0,306.0,0.0
1929-08-27 00:00:00+00:00,39.0,211.0,0.0
1929-08-28 00:00:00+00:00,72.0,228.0,0.0
1929-08-29 00:00:00+00:00,78.0,272.0,0.0
1929-08-30 00:00:00+00:00,100.0,283.0,0.0
1929-08-31 00:00:00+00:00,111.0,356.0,0.0
1929-09-01 00:00:00+00:00,72.0,233.0,25.0
1929-09-02 00:00:00+00:00,0.0,183.0,51.0
1929-09-03 00:00:00+00:00,-28.0,44.0,51.0
1929-09-04 00:00:00+00:00,-11.0,72.0,0.0
1929-09-05 00:00:00+00:00,-94.0,44.0,64.0
1929-09-06 00:00:00+00:00,-67.0,72.0,0.0
1929-09-07 00:00:00+00:00,72.0,161.0,0.0
1929-09-08 00:00:00+00:00,-67.0,156.0,0.0
1929-09-09 00:00:00+00:00,-22.0,100.0,0.0
1929-09-10 00:00:00+00:00,-28.0,167.0,203.0
1929-09-11 00:00:00+00:00,-11.0,178.0,0.0
1929-09-12 00:00:00+00:00,-11.0,206.0,0.0
1929-09-13 00:00:00+00:00,-6.0,222.0,0.0
1929-09-14 00:00:00+00:00,44.0,217.0,0.0
1929-09-15 00:00:00+00:00,-28.0,156.0,191.0
1929-09-16 00:00:00+00:00,0.0,239.0,0.0
1929-09-17 00:00:00+00:00,-17.0,161.0,0.0
1929-09-18 00:00:00+00:00,11.0,206.0,0.0
1929-09-19 00:00:00+00:00,39.0,222.0,0.0
1929-09-20 00:00:00+00:00,33.0,167.0,0.0
1929-09-21 00:00:00+00:00,17.0,100.0,38.0
1929-09-22 00:00:00+00:00,17.0,94.0,0.0
1929-09-23 00:00:00+00:00,-39.0,106.0,0.0
1929-09-24 00:00:00+00:00,-39.0,72.0,152.0
1929-09-25 00:00:00+00:00,-39.0,17.0,114.0
1929-09-26 00:00:00+00:00,-39.0,0.0,152.0
1929-09-27 00:00:00+00:00,-39.0,78.0,25.0
1929-09-28 00:00:00+00:00,-39.0,0.0,64.0
1929-09-29 00:00:00+00:00,-67.0,67.0,0.0
1929-09-30 00:00:00+00:00,-56.0,156.0,0.0
1929-10-01 00:00:00+00:00,-39.0,128.0,0.0
1929-10-02 00:00:00+00:00,-22.0,72.0,0.0
1929-10-03 00:00:00+00:00,-22.0,178.0,0.0
1929-10-04 00:00:00+00:00,44.0,206.0,0.0
1929-10-05 00:00:00+00:00,56.0,128.0,0.0
1929-10-06 00:00:00+00:00,-44.0,156.0,0.0
1929-10-07 00:00:00+00:00,-72.0,122.0,0.0
1929-10-08 00:00:00+00:00,-67.0,183.0,76.0
1929-10-09 00:00:00+00:00,-56.0,89.0,38.0
1929-10-10 00:00:00+00:00,-39.0,72.0,38.0
1929-10-11 00:00:00+00:00,-72.0,117.0,76.0
1929-10-12 00:00:00+00:00,33.0,161.0,0.0
1929-10-13 00:00:00+00:00,17.0,183.0,0.0
1929-10-14 00:00:00+00:00,17.0,211.0,0.0
1929-10-15 00:00:00+00:00,28.0,189.0,0.0
1929-10-16 00:00:00+00:00,0.0,111.0,0.0
1929-10-17 00:00:00+00:00,-56.0,100.0,0.0
1929-10-18 00:00:00+00:00,-39.0,100.0,0.0
1929-10-19 00:00:00+00:00,-67.0,117.0,0.0
1929-10-20 00:00:00+00:00,11.0,72.0,0.0
1929-10-21 00:00:00+00:00,-94.0,100.0,0.0
1929-10-22 00:00:00+00:00,-78.0,189.0,0.0
1929-10-23 00:00:00+00:00,-28.0,172.0,0.0
1929-10-24 00:00:00+00:00,44.0,167.0,0.0
1929-10-25 00:00:00+00:00,44.0,128.0,0.0
1929-10-26 00:00:00+00:00,0.0,89.0,102.0
1929-10-27 00:00:00+00:00,-67.0,50.0,102.0
1929-10-28 00:00:00+00:00,-78.0,-6.0,89.0
1929-10-29 00:00:00+00:00,-128.0,17.0,0.0
1929-10-30 00:00:00+00:00,-122.0,33.0,0.0
1929-10-31 00:00:00+00:00,-83.0,28.0,89.0
1929-11-01 00:00:00+00:00,-122.0,44.0,0.0
1929-11-02 00:00:00+00:00,-67.0,0.0,25.0
1929-11-03 00:00:00+00:00,-150.0,17.0,0.0
1929-11-04 00:00:00+00:00,-39.0,67.0,0.0
1929-11-05 00:00:00+00:00,-117.0,44.0,0.0
1929-11-06 00:00:00+00:00,-94.0,-39.0,51.0
1929-11-07 00:00:00+00:00,-150.0,17.0,0.0
1929-11-08 00:00:00+00:00,-44.0,56.0,0.0
1929-11-09 00:00:00+00:00,-6.0,78.0,0.0
1929-11-10 00:00:00+00:00,-50.0,39.0,0.0
1929-11-11 00:00:00+00:00,-128.0,0.0,0.0
1929-11-12 00:00:00+00:00,-61.0,-17.0,0.0
1929-11-13 00:00:00+00:00,-122.0,94.0,0.0
1929-11-14 00:00:00+00:00,-67.0,111.0,0.0
1929-11-15 00:00:00+00:00,22.0,111.0,0.0
1929-11-16 00:00:00+00:00,0.0,122.0,0.0
1929-11-17 00:00:00+00:00,-67.0,111.0,20.0
1929-11-18 00:00:00+00:00,-122.0,-50.0,20.0
1929-11-19 00:00:00+00:00,-200.0,-44.0,30.0
1929-11-20 00:00:00+00:00,-200.0,-78.0,20.0
1929-11-21 00:00:00+00:00,-306.0,-89.0,0.0
1929-11-22 00:00:00+00:00,-128.0,-22.0,0.0
1929-11-23 00:00:00+00:00,-156.0,-44.0,89.0
1929-11-24 00:00:00+00:00,-89.0,33.0,0.0
1929-11-25 00:00:00+00:00,-28.0,6.0,15.0
1929-11-26 00:00:00+00:00,-39.0,50.0,0.0
1929-11-27 00:00:00+00:00,-28.0,67.0,0.0
1929-11-28 00:00:00+00:00,-111.0,28.0,20.0
1929-11-29 00:00:00+00:00,-139.0,33.0,20.0
1929-11-30 00:00:00+00:00,-33.0,-11.0,56.0
1929-12-01 00:00:00+00:00,-178.0,-83.0,89.0
1929-12-02 00:00:00+00:00,-172.0,33.0,0.0
1929-12-03 00:00:00+00:00,-67.0,67.0,0.0
1929-12-04 00:00:00+00:00,-11.0,44.0,0.0
1929-12-05 00:00:00+00:00,-44.0,33.0,0.0
1929-12-06 00:00:00+00:00,-178.0,0.0,38.0
1929-12-07 00:00:00+00:00,-150.0,-39.0,38.0
1929-12-08 00:00:00+00:00,-189.0,-150.0,56.0
1929-12-09 00:00:00+00:00,-206.0,-167.0,76.0
1929-12-10 00:00:00+00:00,-228.0,-78.0,203.0
1929-12-11 00:00:00+00:00,-144.0,17.0,30.0
1929-12-12 00:00:00+00:00,-211.0,-78.0,20.0
1929-12-13 00:00:00+00:00,-261.0,56.0,20.0
1929-12-14 00:00:00+00:00,11.0,72.0,0.0
1929-12-15 00:00:00+00:00,-67.0,44.0,0.0
1929-12-16 00:00:00+00:00,-233.0,-67.0,152.0
1929-12-17 00:00:00+00:00,-256.0,-172.0,20.0
1929-12-18 00:00:00+00:00,-261.0,-111.0,13.0
1929-12-19 00:00:00+00:00,-183.0,-39.0,36.0
1929-12-20 00:00:00+00:00,-139.0,-67.0,30.0
1929-12-21 00:00:00+00:00,-194.0,-22.0,0.0
1929-12-22 00:00:00+00:00,-67.0,-6.0,0.0
1929-12-23 00:00:00+00:00,-56.0,22.0,0.0
1929-12-24 00:00:00+00:00,-28.0,56.0,0.0
1929-12-25 00:00:00+00:00,-67.0,22.0,51.0
1929-12-26 00:00:00+00:00,-94.0,33.0,0.0
1929-12-27 00:00:00+00:00,-78.0,22.0,0.0
1929-12-28 00:00:00+00:00,-111.0,33.0,0.0
1929-12-29 00:00:00+00:00,-33.0,72.0,0.0
1929-12-30 00:00:00+00:00,-11.0,50.0,0.0
1929-12-31 00:00:00+00:00,-89.0,22.0,0.0
1930-01-01 00:00:00+00:00,-111.0,-6.0,25.0
1930-01-02 00:00:00+00:00,-194.0,-28.0,30.0
1930-01-03 00:00:00+00:00,-78.0,72.0,0.0
1930-01-04 00:00:00+00:00,-189.0,22.0,0.0
1930-01-05 00:00:00+00:00,-289.0,-44.0,20.0
1930-01-06 00:00:00+00:00,-333.0,-128.0,97.0
1930-01-07 00:00:00+00:00,-200.0,-94.0,0.0
1930-01-08 00:00:00+00:00,-244.0,-178.0,25.0
1930-01-09 00:00:00+00:00,-317.0,-111.0,0.0
1930-01-10 00:00:00+00:00,-244.0,-111.0,0.0
1930-01-11 00:00:00+00:00,-256.0,-144.0,20.0
1930-01-12 00:00:00+00:00,-306.0,-200.0,0.0
1930-01-13 00:00:00+00:00,-283.0,-156.0,38.0
1930-01-14 00:00:00+00:00,-294.0,-200.0,30.0
1930-01-15 00:00:00+00:00,-394.0,-233.0,20.0
1930-01-16 00:00:00+00:00,-372.0,-300.0,30.0
1930-01-17 00:00:00+00:00,-417.0,-156.0,0.0
1930-01-18 00:00:00+00:00,-200.0,-122.0,0.0
1930-01-19 00:00:00+00:00,-317.0,-172.0,20.0
1930-01-20 00:00:00+00:00,-394.0,-172.0,0.0
1930-01-21 00:00:00+00:00,-233.0,-122.0,0.0
1930-01-22 00:00:00+00:00,-167.0,-122.0,0.0
1930-01-23 00:00:00+00:00,-206.0,-67.0,0.0
1930-01-24 00:00:00+00:00,-206.0,-39.0,0.0
1930-01-25 00:00:00+00:00,-194.0,-44.0,0.0
1930-01-26 00:00:00+00:00,-200.0,-94.0,20.0
1930-01-27 00:00:00+00:00,-222.0,-67.0,0.0
1930-01-28 00:00:00+00:00,-150.0,-33.0,0.0
1930-01-29 00:00:00+00:00,-167.0,-6.0,13.0
1930-01-30 00:00:00+00:00,-122.0,0.0,0.0
1930-01-31 00:00:00+00:00,-56.0,22.0,0.0
1930-02-01 00:00:00+00:00,-56.0,61.0,0.0
1930-02-02 00:00:00+00:00,-22.0,33.0,0.0
1930-02-03 00:00:00+00:00,-67.0,-6.0,0.0
1930-02-04 00:00:00+00:00,-44.0,50.0,0.0
1930-02-05 00:00:00+00:00,-11.0,56.0,0.0
1930-02-06 00:00:00+00:00,-28.0,28.0,0.0
1930-02-07 00:00:00+00:00,-72.0,72.0,0.0
1930-02-08 00:00:00+00:00,-39.0,22.0,0.0
1930-02-09 00:00:00+00:00,-133.0,28.0,0.0
1930-02-10 00:00:00+00:00,-50.0,56.0,0.0
1930-02-11 00:00:00+00:00,-61.0,22.0,0.0
1930-02-12 00:00:00+00:00,-156.0,-50.0,20.0
1930-02-13 00:00:00+00:00,-200.0,-28.0,0.0
1930-02-14 00:00:00+00:00,-194.0,33.0,0.0
1930-02-15 00:00:00+00:00,-111.0,78.0,0.0
1930-02-16 00:00:00+00:00,-44.0,67.0,0.0
1930-02-17 00:00:00+00:00,11.0,111.0,0.0
1930-02-18 00:00:00+00:00,17.0,111.0,0.0
1930-02-19 00:00:00+00:00,0.0,117.0,0.0
1930-02-20 00:00:00+00:00,-28.0,72.0,0.0
1930-02-21 00:00:00+00:00,-67.0,44.0,0.0
1930-02-22 00:00:00+00:00,-111.0,67.0,0.0
1930-02-23 00:00:00+00:00,-39.0,22.0,0.0
1930-02-24 00:00:00+00:00,-67.0,33.0,0.0
1930-02-25 00:00:00+00:00,-39.0,56.0,0.0
1930-02-26 00:00:00+00:00,-111.0,28.0,51.0
1930-02-27 00:00:00+00:00,-150.0,-67.0,89.0
1930-02-28 00:00:00+00:00,-200.0,-117.0,20.0
1930-03-01 00:00:00+00:00,-200.0,-139.0,25.0
1930-03-02 00:00:00+00:00,-300.0,-44.0,0.0
1930-03-03 00:00:00+00:00,-178.0,33.0,0.0
1930-03-04 00:00:00+00:00,-39.0,44.0,0.0
1930-03-05 00:00:00+00:00,-61.0,22.0,0.0
1930-03-06 00:00:00+00:00,-122.0,-11.0,0.0
1930-03-07 00:00:00+00:00,-122.0,22.0,0.0
1930-03-08 00:00:00+00:00,-67.0,33.0,0.0
1930-03-09 00:00:00+00:00,-117.0,17.0,0.0
1930-03-10 00:00:00+00:00,-100.0,50.0,0.0
1930-03-11 00:00:00+00:00,-28.0,100.0,0.0
1930-03-12 00:00:00+00:00,-111.0,44.0,89.0
1930-03-13 00:00:00+00:00,-178.0,-56.0,0.0
1930-03-14 00:00:00+00:00,-122.0,-22.0,114.0
1930-03-15 00:00:00+00:00,-122.0,-67.0,25.0
1930-03-16 00:00:00+00:00,-144.0,-11.0,127.0
1930-03-17 00:00:00+00:00,-172.0,0.0,0.0
1930-03-18 00:00:00+00:00,-122.0,17.0,0.0
1930-03-19 00:00:00+00:00,-139.0,-33.0,0.0
1930-03-20 00:00:00+00:00,-239.0,17.0,20.0
1930-03-21 00:00:00+00:00,-61.0,56.0,0.0
1930-03-22 00:00:00+00:00,-44.0,28.0,25.0
1930-03-23 00:00:00+00:00,-72.0,-6.0,0.0
1930-03-24 00:00:00+00:00,-78.0,22.0,0.0
1930-03-25 00:00:00+00:00,-44.0,22.0,64.0
1930-03-26 00:00:00+00:00,-128.0,-6.0,84.0
1930-03-27 00:00:00+00:00,-178.0,0.0,64.0
1930-03-28 00:00:00+00:00,-44.0,61.0,64.0
1930-03-29 00:00:00+00:00,-39.0,28.0,64.0
1930-03-30 00:00:00+00:00,-128.0,0.0,102.0
1930-03-31 00:00:00+00:00,-206.0,44.0,
1930-04-01 00:00:00+00:00,,,0.0
1930-04-02 00:00:00+00:00,,,0.0
1930-04-03 00:00:00+00:00,,,0.0
1930-04-04 00:00:00+00:00,,,0.0
1930-04-05 00:00:00+00:00,,,0.0
1930-04-06 00:00:00+00:00,,,0.0
1930-04-07 00:00:00+00:00,,,38.0
1930-04-08 00:00:00+00:00,,,20.0
1930-04-09 00:00:00+00:00,-17.0,211.0,0.0
1930-04-10 00:00:00+00:00,0.0,200.0,0.0
1930-04-11 00:00:00+00:00,22.0,211.0,0.0
1930-04-12 00:00:00+00:00,17.0,206.0,0.0
1930-04-13 00:00:00+00:00,33.0,267.0,51.0
1930-04-14 00:00:00+00:00,-17.0,156.0,0.0
1930-04-15 00:00:00+00:00,-11.0,228.0,0.0
1930-04-16 00:00:00+00:00,17.0,211.0,0.0
1930-04-17 00:00:00+00:00,0.0,200.0,0.0
1930-04-18 00:00:00+00:00,0.0,178.0,76.0
1930-04-19 00:00:00+00:00,-6.0,156.0,0.0
1930-04-20 00:00:00+00:00,-39.0,167.0,0.0
1930-04-21 00:00:00+00:00,17.0,189.0,89.0
1930-04-22 00:00:00+00:00,11.0,206.0,0.0
1930-04-23 00:00:00+00:00,78.0,200.0,38.0
1930-04-24 00:00:00+00:00,44.0,183.0,51.0
1930-04-25 00:00:00+00:00,0.0,189.0,0.0
1930-04-26 00:00:00+00:00,17.0,178.0,127.0
1930-04-27 00:00:00+00:00,-11.0,161.0,94.0
1930-04-28 00:00:00+00:00,-11.0,144.0,25.0
1930-04-29 00:00:00+00:00,-22.0,167.0,0.0
1930-04-30 00:00:00+00:00,-11.0,183.0,0.0
1930-05-01 00:00:00+00:00,44.0,200.0,0.0
1930-05-02 00:00:00+00:00,33.0,239.0,0.0
1930-05-03 00:00:00+00:00,56.0,222.0,25.0
1930-05-04 00:00:00+00:00,22.0,211.0,38.0
1930-05-05 00:00:00+00:00,-17.0,194.0,51.0
1930-05-06 00:00:00+00:00,11.0,178.0,89.0
1930-05-07 00:00:00+00:00,-56.0,156.0,0.0
1930-05-08 00:00:00+00:00,-11.0,117.0,102.0
1930-05-09 00:00:00+00:00,-28.0,106.0,203.0
1930-05-10 00:00:00+00:00,-22.0,83.0,203.0
1930-05-11 00:00:00+00:00,-44.0,139.0,0.0
1930-05-12 00:00:00+00:00,-28.0,133.0,0.0
1930-05-13 00:00:00+00:00,17.0,122.0,0.0
1930-05-14 00:00:00+00:00,-6.0,144.0,0.0
1930-05-15 00:00:00+00:00,-11.0,133.0,107.0
1930-05-16 00:00:00+00:00,-6.0,156.0,51.0
1930-05-17 00:00:00+00:00,11.0,200.0,0.0
1930-05-18 00:00:00+00:00,33.0,167.0,0.0
1930-05-19 00:00:00+00:00,11.0,172.0,0.0
1930-05-20 00:00:00+00:00,44.0,228.0,0.0
1930-05-21 00:00:00+00:00,-6.0,211.0,122.0
1930-05-22 00:00:00+00:00,-11.0,194.0,38.0
1930-05-23 00:00:00+00:00,-44.0,222.0,0.0
1930-05-24 00:00:00+00:00,22.0,228.0,0.0
1930-05-25 00:00:00+00:00,28.0,206.0,0.0
1930-05-26 00:00:00+00:00,-33.0,211.0,0.0
1930-05-27 00:00:00+00:00,11.0,217.0,0.0
1930-05-28 00:00:00+00:00,72.0,256.0,0.0
1930-05-29 00:00:00+00:00,56.0,222.0,0.0
1930-05-30 00:00:00+00:00,44.0,217.0,0.0
1930-05-31 00:00:00+00:00,72.0,211.0,0.0
1930-06-01 00:00:00+00:00,17.0,178.0,0.0
1930-06-02 00:00:00+00:00,-6.0,167.0,0.0
1930-06-03 00:00:00+00:00,11.0,133.0,178.0
1930-06-04 00:00:00+00:00,-11.0,122.0,0.0
1930-06-05 00:00:00+00:00,-17.0,228.0,0.0
1930-06-06 00:00:00+00:00,22.0,267.0,0.0
1930-06-07 00:00:00+00:00,100.0,300.0,0.0
1930-06-08 00:00:00+00:00,83.0,278.0,0.0
1930-06-09 00:00:00+00:00,17.0,261.0,0.0
1930-06-10 00:00:00+00:00,67.0,289.0,0.0
1930-06-11 00:00:00+00:00,72.0,267.0,0.0
1930-06-12 00:00:00+00:00,44.0,239.0,0.0
1930-06-13 00:00:00+00:00,22.0,211.0,0.0
1930-06-14 00:00:00+00:00,33.0,222.0,0.0
1930-06-15 00:00:00+00:00,11.0,250.0,0.0
1930-06-16 00:00:00+00:00,78.0,317.0,0.0
1930-06-17 00:00:00+00:00,72.0,278.0,0.0
1930-06-18 00:00:00+00:00,0.0,239.0,0.0
1930-06-19 00:00:00+00:00,-6.0,233.0,0.0
1930-06-20 00:00:00+00:00,33.0,233.0,0.0
1930-06-21 00:00:00+00:00,22.0,222.0,0.0
1930-06-22 00:00:00+00:00,33.0,189.0,142.0
1930-06-23 00:00:00+00:00,22.0,206.0,0.0
1930-06-24 00:00:00+00:00,72.0,194.0,0.0
